app_id	app_title	rating	price	no_of_ratings	size	in_app_products	installs	ratings_distribution_5	ratings_distribution_4	ratings_distribution_3	ratings_distribution_2	ratings_distribution_1	is_editors_choice	genre	age_rating	app_url
com.dictionary.mr	English Marathi Dictionary	4.5	0	45,098	15M	nan	1,000,000+	30,007	9,921	2,994	894	1,322	0	Books & Reference	Everyone	https://play.google.com/store/apps/details?id=com.dictionary.mr
hdc.anphealth	ANP Health	1.0	0	nan	5.0M	nan	10+	0	0	0	0	1	0	Health & Fitness	Everyone	https://play.google.com/store/apps/details?id=hdc.anphealth
com.volga.patterndraw	Drawing on the tablet	4.0	0	7,819	2.1M	nan	1,000,000+	4,863	926	594	386	1,066	0	Entertainment	Everyone	https://play.google.com/store/apps/details?id=com.volga.patterndraw
com.webmd.android	WebMD	4.2	0	62,183	27M	nan	5,000,000+	36,327	14,328	5,348	2,343	3,844	0	Health & Fitness	Everyone 10+	https://play.google.com/store/apps/details?id=com.webmd.android
sevindi.kurtcemuzik.dinle	KÜRTÇE MÜZİK	nan	0	8	4.1M	nan	1,000+	0	0	0	0	0	0	Music & Audio	Everyone	https://play.google.com/store/apps/details?id=sevindi.kurtcemuzik.dinle
com.dayowl.easyculling	Easy Culling	nan	$1.99 	nan	31M	nan	50+	0	0	0	0	0	0	Sports	Everyone	https://play.google.com/store/apps/details?id=com.dayowl.easyculling
com.inquesttechnologies.iqmobile	Smartapp.com	3.9	0	44	50M	nan	5,000+	30	2	3	1	9	0	Business	Everyone	https://play.google.com/store/apps/details?id=com.inquesttechnologies.iqmobile
android.AbcApplication	ABC NEWS	4.3	0	26,317	Varies with device	nan	500,000+	15,203	7,965	1,380	667	1,102	1	News & Magazines	Everyone 10+	https://play.google.com/store/apps/details?id=android.AbcApplication
hdc.hdc_dx	ANP READER	nan	0	nan	2.2M	nan	10+	0	0	0	0	0	0	Health & Fitness	Everyone	https://play.google.com/store/apps/details?id=hdc.hdc_dx
arabic.hitsongs	Arabic Songs & Music Videos 2018	4.4	0	316	5.2M	nan	100,000+	236	33	21	2	25	0	Entertainment	Everyone	https://play.google.com/store/apps/details?id=arabic.hitsongs
com.apps.kurtcemuzikindir	Kürtçe Müzik indir	nan	0	10	3.7M	nan	5,000+	0	0	0	0	0	0	Music & Audio	Everyone	https://play.google.com/store/apps/details?id=com.apps.kurtcemuzikindir
com.ram.kidsphotoframes	Kids Photo Frames	4.6	0	22,335	12M	nan	1,000,000+	16,803	3,088	1,670	291	571	0	Photography	Everyone	https://play.google.com/store/apps/details?id=com.ram.kidsphotoframes
com.hdictionary.hi	Hindi Dictionary	4.5	0	35,453	33M	nan	1,000,000+	25,523	6,492	1,920	491	1,050	0	Books & Reference	Everyone	https://play.google.com/store/apps/details?id=com.hdictionary.hi
com.bikinapp.apps.appANPMobile	ANP Mobile	nan	0	nan	26M	nan	10+	0	0	0	0	0	0	Business	Everyone	https://play.google.com/store/apps/details?id=com.bikinapp.apps.appANPMobile
com.kaputoys.fishingAndroid	Kapu Fishing	3.4	$2.49 	30	61M	nan	1,000+	10	7	4	3	6	0	Casual	Everyone	https://play.google.com/store/apps/details?id=com.kaputoys.fishingAndroid
com.tracking.courierservice	MY Parcel Tracking	nan	0	nan	2.7M	nan	5+	0	0	0	0	0	0	Tools	Everyone	https://play.google.com/store/apps/details?id=com.tracking.courierservice
com.suvorov.fr_ar	French - Arabic Translator	4.5	0	2,264	2.3M	nan	100,000+	1,637	305	166	42	119	0	Education	Everyone	https://play.google.com/store/apps/details?id=com.suvorov.fr_ar
com.gtactiongames.bikeracingrider	Bike Racing Rider	4.1	0	808	Varies with device	$6.99 - $99.99 per item	500,000+	576	48	36	16	130	0	Racing	Everyone	https://play.google.com/store/apps/details?id=com.gtactiongames.bikeracingrider
cactuspatch.sequencedecoder	Sequence Decoder	nan	0	nan	5.9M	nan	100+	0	0	0	0	0	0	Travel & Local	Everyone	https://play.google.com/store/apps/details?id=cactuspatch.sequencedecoder
com.photoframestore.naturephotoeditorcutpastphoto	Nature Photo Editor - Nature Photo Frame App	4.1	0	772	10M	nan	500,000+	521	69	47	21	114	0	Personalization	Everyone	https://play.google.com/store/apps/details?id=com.photoframestore.naturephotoeditorcutpastphoto
cancionesinfantiles.toycantando	Nursery Rhymes For Kids: Preschool Learning Songs	4.2	0	2,016	18M	$0.99 - $14.99 per item	500,000+	1,358	182	172	78	229	0	Entertainment	Everyone	https://play.google.com/store/apps/details?id=cancionesinfantiles.toycantando
nl.anp	ANP App	2.6	0	13	6.1M	nan	1,000+	3	2	1	1	6	0	News & Magazines	Everyone	https://play.google.com/store/apps/details?id=nl.anp
info.percentagecalculator	Percentage Calculator	4.3	0	19,591	1.7M	$0.99 - $1.99 per item	1,000,000+	12,400	3,705	1,565	761	1,162	0	Finance	Everyone	https://play.google.com/store/apps/details?id=info.percentagecalculator
trewl.com	Car Rental APP ® 24h - TREWL.com	4.0	0	29	1.4M	nan	5,000+	20	0	3	1	5	0	Travel & Local	Everyone	https://play.google.com/store/apps/details?id=trewl.com
com.nenosoft.radiopakistan	Radio Pakistan	4.0	0	20	2.1M	nan	1,000+	12	3	1	0	4	0	Entertainment	Everyone	https://play.google.com/store/apps/details?id=com.nenosoft.radiopakistan
pishtech.mfaprokey	My Fishing Advisor Pro	4.2	$5.99 	457	23M	$5.99 per item	10,000+	230	134	49	24	20	0	Sports	Everyone	https://play.google.com/store/apps/details?id=pishtech.mfaprokey
com.shanab.racing	Drift Online	4.5	0	9,889	Varies with device	$1.99 - $49.99 per item	100,000+	8,271	420	323	122	781	0	Racing	Everyone	https://play.google.com/store/apps/details?id=com.shanab.racing
com.thunkable.android.jionewzservice.whatsapp_love_video_status	Ling  lamba mota karne ke tarike	3.7	0	78	5.2M	nan	50,000+	45	6	7	3	18	0	Education	Everyone	https://play.google.com/store/apps/details?id=com.thunkable.android.jionewzservice.whatsapp_love_video_status
com.jaindev.stats	Complete Statistics Guide (OFFLINE)	3.8	0	44	4.4M	nan	10,000+	24	5	6	2	7	0	Education	Everyone	https://play.google.com/store/apps/details?id=com.jaindev.stats
com.kingsforth.anpkeyboard	ANP keyboard	5.0	0	27	11M	nan	1,000+	27	0	0	0	0	0	Tools	Everyone	https://play.google.com/store/apps/details?id=com.kingsforth.anpkeyboard
com.basicComputer.basicComputer	Basic Computer Test	4.2	0	81	3.1M	nan	50,000+	46	18	11	2	4	0	Education	Everyone	https://play.google.com/store/apps/details?id=com.basicComputer.basicComputer
com.gogolive	GOGO LIVE	4.0	0	1,243	56M	$0.99 - $99.99 per item	100,000+	711	179	150	49	174	0	Social	Mature 17+	https://play.google.com/store/apps/details?id=com.gogolive
com.fenapps.android.mypospro	Malaysia Post Tracker Pro	4.3	$1.17 	80	3.2M	nan	100+	52	10	11	3	4	0	Tools	Everyone	https://play.google.com/store/apps/details?id=com.fenapps.android.mypospro
com.AppInstitute.haithsba1app	Haith's Baits App	nan	0	nan	28M	nan	100+	0	0	0	0	0	0	Business	Everyone	https://play.google.com/store/apps/details?id=com.AppInstitute.haithsba1app
rba.pack	RBA	4.7	0	76	5.5M	nan	10,000+	68	2	2	1	3	0	News & Magazines	Everyone	https://play.google.com/store/apps/details?id=rba.pack
world.media.farm.dp.create	Meri Beti Mera Abhiman : मेरी बेटी मेरा अभिमान	4.7	0	86	7.7M	nan	10,000+	74	4	4	2	2	0	Photography	Everyone	https://play.google.com/store/apps/details?id=world.media.farm.dp.create
com.canciones.delagranja	Animals songs, videos and Farm - Toy Cantando	4.4	0	1,997	11M	$0.99 - $3.99 per item	500,000+	1,435	224	149	40	152	0	Music & Audio	Everyone	https://play.google.com/store/apps/details?id=com.canciones.delagranja
com.gazeus.canasta	Canasta Free	4.4	0	6,686	6.6M	nan	100,000+	4,159	1,594	471	182	282	0	Card	Everyone	https://play.google.com/store/apps/details?id=com.gazeus.canasta
ua.com.avias.app	Avias	4.0	0	434	13M	nan	10,000+	220	94	64	21	35	0	Business	Everyone	https://play.google.com/store/apps/details?id=ua.com.avias.app
mobi.infolife.ezweather.locker.fingerprint.fidget.spinner.neon	Fidget spinner fingerprint lock screen for prank	4.2	0	2,698	19M	nan	500,000+	1,830	223	219	76	351	0	Personalization	Everyone	https://play.google.com/store/apps/details?id=mobi.infolife.ezweather.locker.fingerprint.fidget.spinner.neon
popular.tube.chi.song.player	國語經典老歌 懷舊國語老歌 for Youtube / 點歌王	4.6	0	1,763	5.1M	nan	100,000+	1,342	313	65	10	39	0	Music & Audio	Teen	https://play.google.com/store/apps/details?id=popular.tube.chi.song.player
com.all.moviestube	New Movies	4.0	0	149	4.1M	nan	50,000+	99	14	7	5	28	0	Entertainment	Teen	https://play.google.com/store/apps/details?id=com.all.moviestube
com.mtw.anpflashcardspremium	ANP Flashcards Premium	nan	$4.99 	nan	1.8M	nan	5+	0	0	0	0	0	0	Medical	Everyone	https://play.google.com/store/apps/details?id=com.mtw.anpflashcardspremium
com.wisescott.breezeptt	PTTopia - 自由/創新/直覺的PTT App	4.5	0	334	13M	nan	10,000+	238	50	22	8	16	0	Social	Teen	https://play.google.com/store/apps/details?id=com.wisescott.breezeptt
com.uniparticle.ptj	Edu2.0-PLJ	3.7	0	219	6.3M	nan	10,000+	117	16	26	18	44	0	Productivity	Everyone	https://play.google.com/store/apps/details?id=com.uniparticle.ptj
com.paibull.aectest	แบบทดสอบ ความรู้อาเซียน	3.9	0	83	2.4M	nan	10,000+	41	19	7	8	8	0	Education	Everyone	https://play.google.com/store/apps/details?id=com.paibull.aectest
com.meeca.kabba.livewallpaper.freeapp	Mecca Live Wallpaper HD – Kaaba Free Wallpaper 3D	4.7	0	616	22M	nan	100,000+	530	37	25	9	18	0	Personalization	Everyone	https://play.google.com/store/apps/details?id=com.meeca.kabba.livewallpaper.freeapp
com.thunkable.android.sayrakesh.Animal_Sounds	Animals and Birds Sounds for fun	4.4	0	96	5.8M	nan	50,000+	71	6	13	1	5	0	Entertainment	Everyone	https://play.google.com/store/apps/details?id=com.thunkable.android.sayrakesh.Animal_Sounds
com.jg.spongeminds.preschooldemo	Preschool All-In-One	4.2	0	9,328	44M	$0.99 - $1.99 per item	1,000,000+	5,470	1,821	827	439	770	0	Casual	Everyone	https://play.google.com/store/apps/details?id=com.jg.spongeminds.preschooldemo
masih.vahida.and_saz_arabi_demo	Arabic Instrument	4.4	0	15,432	39M	$16.99 per item	1,000,000+	11,643	1,170	874	550	1,198	0	Music & Audio	Everyone	https://play.google.com/store/apps/details?id=masih.vahida.and_saz_arabi_demo
ultimate.system.gesturelockscreen	Gesture Lock Screen	4.4	0	369	2.9M	nan	100,000+	277	32	37	8	28	0	Tools	Everyone	https://play.google.com/store/apps/details?id=ultimate.system.gesturelockscreen
com.talhaakhtar.election2018dpmaker	Election 2018 DP Flex and Banner Maker	5.0	0	5	7.0M	nan	500+	5	0	0	0	0	0	Lifestyle	Everyone	https://play.google.com/store/apps/details?id=com.talhaakhtar.election2018dpmaker
com.aghani.lalwaa_chaabi_maa	أغاني العلوة الشعبي نايضة 2018  بدون انترنت‎	nan	0	46	55M	nan	10,000+	0	0	0	0	0	0	Music & Audio	Everyone	https://play.google.com/store/apps/details?id=com.aghani.lalwaa_chaabi_maa
com.CarWallpapersApp.BMWWallpaper	Car Wallpapers for BMW	4.3	0	382	4.5M	nan	100,000+	297	21	8	8	47	0	Personalization	Everyone	https://play.google.com/store/apps/details?id=com.CarWallpapersApp.BMWWallpaper
com.ninefactory.zikirifree	Monster VS Zombie	4.5	0	14,937	53M	$0.99 - $97.01 per item	500,000+	11,233	1,904	825	273	704	0	Strategy	Teen	https://play.google.com/store/apps/details?id=com.ninefactory.zikirifree
com.oliverbohnes.fischikus	Fischikus	4.3	0	40	21M	nan	1,000+	28	4	4	2	2	0	Tools	Everyone	https://play.google.com/store/apps/details?id=com.oliverbohnes.fischikus
pt.opt.anda	Anda	2.7	0	463	7.7M	nan	10,000+	122	56	47	56	183	0	Travel & Local	Everyone	https://play.google.com/store/apps/details?id=pt.opt.anda
com.OneLife2Care.KidsPinkeyeConjunctivitis	Help for Baby Conjunctivitis & Pinkeye in Children	5.0	0	2	5.0M	$2.49 - $5.49 per item	1,000+	2	0	0	0	0	0	Parenting	Mature 17+	https://play.google.com/store/apps/details?id=com.OneLife2Care.KidsPinkeyeConjunctivitis
com.twotwentygames.shopping.mall.radio.taxi.sim	Shopping Mall Radio Taxi Drive: Taxi Games	4.2	0	129	38M	nan	10,000+	90	13	7	4	15	0	Simulation	Everyone	https://play.google.com/store/apps/details?id=com.twotwentygames.shopping.mall.radio.taxi.sim
pl.infinzmedia.flowersandbutterfliesfree	Flowers and Butterflies Summer	4.2	0	2,249	30M	nan	100,000+	1,443	307	190	126	183	0	Personalization	Teen	https://play.google.com/store/apps/details?id=pl.infinzmedia.flowersandbutterfliesfree
com.geniusgames.number	Preschool kids : Number & Math	4.6	0	345	5.4M	nan	100,000+	273	45	14	3	12	0	Education	Everyone	https://play.google.com/store/apps/details?id=com.geniusgames.number
com.sertanta.photoframes.babyphotoframes	Baby photo frames maker	4.6	0	79	19M	nan	10,000+	63	9	5	0	3	0	Photography	Teen	https://play.google.com/store/apps/details?id=com.sertanta.photoframes.babyphotoframes
com.firstswap.miracastscreensharing	Miracast Screen Sharing | Video & TV Cast	3.3	0	148	2.6M	nan	10,000+	77	9	4	2	56	0	Video Players & Editors	Everyone	https://play.google.com/store/apps/details?id=com.firstswap.miracastscreensharing
com.androidarab.dic.german	German Arabic Dictionary	4.2	0	2,739	37M	nan	100,000+	1,744	363	230	121	281	0	Education	Everyone	https://play.google.com/store/apps/details?id=com.androidarab.dic.german
com.bapras.aec38	BAPRAS AEC Plastic Surgery 3.8	nan	0	nan	10M	nan	10+	0	0	0	0	0	0	Medical	Everyone	https://play.google.com/store/apps/details?id=com.bapras.aec38
com.rusty.telegraph.fishing.australia	The Australian Fishing App	4.2	$1.99 	105	24M	nan	1,000+	51	34	11	6	3	0	Sports	Everyone	https://play.google.com/store/apps/details?id=com.rusty.telegraph.fishing.australia
com.indo_pak.SuhagratinHindi	Shadi ki pehli raat kya hota hai ( Hindi )	2.6	0	5	6.7M	nan	10,000+	3	0	0	0	3	0	Entertainment	Mature 17+	https://play.google.com/store/apps/details?id=com.indo_pak.SuhagratinHindi
cz.valda.EMVDecoder	EMV Decoder	4.1	0	76	75k	nan	10,000+	43	15	6	3	9	0	Tools	Everyone	https://play.google.com/store/apps/details?id=cz.valda.EMVDecoder
com.chayewala.animalsbirdssounds	Birds & Animal Sounds	4.2	0	26	16M	nan	5,000+	19	0	2	2	3	0	Entertainment	Everyone	https://play.google.com/store/apps/details?id=com.chayewala.animalsbirdssounds
com.actionsmicro.mirawire	MiraWire	3.1	0	168	1.1M	nan	100,000+	69	13	16	8	63	0	Tools	Everyone	https://play.google.com/store/apps/details?id=com.actionsmicro.mirawire
com.zindagigames.yummygummy	Yummy Gummy	4.6	0	134,680	Varies with device	$0.99 - $99.99 per item	1,000,000+	104,260	19,454	5,806	2,018	3,145	0	Puzzle	Everyone	https://play.google.com/store/apps/details?id=com.zindagigames.yummygummy
tv.com.lowhouz.malaysia	Malaysia TV EPG Free	3.1	0	200	18M	nan	10,000+	92	12	9	4	83	0	Entertainment	Everyone	https://play.google.com/store/apps/details?id=tv.com.lowhouz.malaysia
com.anglersatlas.catchlog	MyCatch by Angler's Atlas	3.9	0	14	6.6M	nan	1,000+	8	3	0	0	3	0	Sports	Everyone	https://play.google.com/store/apps/details?id=com.anglersatlas.catchlog
com.edujoy.Baby_Xylophone	Baby Xylophone	4.4	0	1,406	18M	$2.99 per item	500,000+	973	214	76	40	103	0	Educational	Everyone	https://play.google.com/store/apps/details?id=com.edujoy.Baby_Xylophone
com.TeriAakhyaKaYoKajalDanceVideoSongDesiGana	Teri Aakhya Ka Yo Kajal Dance Video Song Desi Gana	3.9	0	10	4.0M	nan	5,000+	6	0	2	1	1	0	Entertainment	Everyone	https://play.google.com/store/apps/details?id=com.TeriAakhyaKaYoKajalDanceVideoSongDesiGana
com.rvappstudios.numbers123.toddler.counting.tracing	123 Numbers - Count & Tracing	4.6	0	3,496	26M	nan	1,000,000+	2,669	479	183	57	109	1	Educational	Everyone	https://play.google.com/store/apps/details?id=com.rvappstudios.numbers123.toddler.counting.tracing
com.DavidRwhite.PLC_Demo_1	PLC Simulator, Mechatronics, PLC ladder Logic, PLC	3.8	0	72	17M	nan	10,000+	38	10	7	4	14	0	Education	Everyone	https://play.google.com/store/apps/details?id=com.DavidRwhite.PLC_Demo_1
com.mingle.FranceCupid	France Social - Meet & Chat with French Singles	4.2	0	3,672	42M	$1.99 - $59.99 per item	100,000+	2,326	565	408	125	255	0	Lifestyle	Mature 17+	https://play.google.com/store/apps/details?id=com.mingle.FranceCupid
com.sixkalmasofislam.islamicapps_kalimaswithaudio.mp3masnoonDuain_muslimapps	Six Kalimas of Islam - Islamic App	4.8	0	260	4.3M	nan	5,000+	224	29	5	2	1	0	Education	Everyone	https://play.google.com/store/apps/details?id=com.sixkalmasofislam.islamicapps_kalimaswithaudio.mp3masnoonDuain_muslimapps
com.infinity_dev.aec	ภาษาอาเซียน AEC	nan	0	60	5.0M	nan	5,000+	0	0	0	0	0	0	Education	Everyone	https://play.google.com/store/apps/details?id=com.infinity_dev.aec
net.jimmar.TheDama	The Dama الدامة‎	4.6	$0.99 	19	35M	nan	100+	17	0	0	0	2	0	Board	Everyone	https://play.google.com/store/apps/details?id=net.jimmar.TheDama
com.bsg.mafiagangester.street.crime.city.criminal	Mafia Gangster Street Crime City Criminal	4.1	0	2,135	92M	$0.99 - $4.99 per item	100,000+	1,510	146	135	45	324	0	Action	Teen	https://play.google.com/store/apps/details?id=com.bsg.mafiagangester.street.crime.city.criminal
com.mitbbs.main1	未名空间（官方版）	2.1	0	148	16M	nan	10,000+	23	10	13	14	88	0	Social	Everyone	https://play.google.com/store/apps/details?id=com.mitbbs.main1
com.devdroid79.stardelta	Star Delta Wiring Diagram	4.3	0	55	9.2M	nan	10,000+	40	6	3	0	6	0	Education	Everyone	https://play.google.com/store/apps/details?id=com.devdroid79.stardelta
xyz.udem.movies	Free Bollywood Hindi Movies	3.9	0	51	4.3M	nan	10,000+	32	3	5	2	9	0	Entertainment	Everyone	https://play.google.com/store/apps/details?id=xyz.udem.movies
mobi.infolife.ezweather.locker.fingerprint	fingerprint style lock screen for prank	3.5	0	3,436	27M	nan	500,000+	1,874	210	197	106	1,052	0	Personalization	Everyone	https://play.google.com/store/apps/details?id=mobi.infolife.ezweather.locker.fingerprint
com.cga.fly.tying.bible.trout.flies.pro	Fly Tying Bible Trout Flies	5.0	$2.49 	3	35M	nan	100+	3	0	0	0	0	0	Tools	Everyone	https://play.google.com/store/apps/details?id=com.cga.fly.tying.bible.trout.flies.pro
com.applicaster.il.babyfirsttv	Baby Videos for Education - Holidays Xmas Edition!	3.9	0	6,239	47M	$0.99 - $39.99 per item	1,000,000+	3,582	829	559	317	952	0	Education	Everyone	https://play.google.com/store/apps/details?id=com.applicaster.il.babyfirsttv
com.asiainno.uplive.morroco	Uplive Morocco	4.5	0	2,984	48M	$0.99 - $394.99 per item	500,000+	2,351	210	187	61	180	0	Social	Teen	https://play.google.com/store/apps/details?id=com.asiainno.uplive.morroco
br.com.precodoscombustiveis.pdc	Gaspass - Preço dos Combustíveis	3.3	0	3,144	13M	nan	100,000+	962	643	530	323	686	0	Maps & Navigation	Everyone	https://play.google.com/store/apps/details?id=br.com.precodoscombustiveis.pdc
br.com.kpsolutions.delivery	KP Delivery	nan	0	9	3.7M	nan	1,000+	0	0	0	0	0	0	Tools	Everyone	https://play.google.com/store/apps/details?id=br.com.kpsolutions.delivery
air.fisherprice.com.Puppy	Learning Letters Puppy	4.3	0	14,635	21M	nan	1,000,000+	9,037	2,806	1,179	681	935	0	Education	Everyone	https://play.google.com/store/apps/details?id=air.fisherprice.com.Puppy
com.artistize.atz.artistizeapplication	Artistize	5.0	0	8	1.5M	nan	100+	8	0	0	0	0	0	Social	Everyone	https://play.google.com/store/apps/details?id=com.artistize.atz.artistizeapplication
br.com.edari.pedidoex	Controle de Pedidos - Edari Sistemas	nan	0	nan	6.0M	nan	10+	0	0	0	0	0	0	Tools	Everyone	https://play.google.com/store/apps/details?id=br.com.edari.pedidoex
com.indifun.archery	Archer's bow.io	4.4	0	14,659	24M	$0.99 - $45.99 per item	1,000,000+	10,544	1,593	1,017	291	1,222	0	Arcade	Everyone 10+	https://play.google.com/store/apps/details?id=com.indifun.archery
ikento.name.onphoto	Photo Pe Naam Likhna - फोटो पर नाम लिखना	4.3	0	241	11M	nan	100,000+	175	18	18	11	20	0	Photography	Everyone	https://play.google.com/store/apps/details?id=ikento.name.onphoto
com.procyon.propilkki	Pro Pilkki 2 - Ice Fishing Game	4.5	0	6,202	97M	$3.67 per item	100,000+	4,754	663	278	119	398	0	Simulation	Everyone	https://play.google.com/store/apps/details?id=com.procyon.propilkki
org.branham.table.app	The Table 3.0	4.9	0	5,387	10M	nan	100,000+	5,054	190	55	33	59	0	Books & Reference	Everyone	https://play.google.com/store/apps/details?id=org.branham.table.app
